"","x"
"15696",135140
"15697",297282
"15698",294046
"15699",161360
"15700",285990
"15701",281357
"15702",290266
"15703",131825
"15704",108165
"15705",160834
"15706",137228
"15707",133507
"15708",308030
"15709",138881
"15710",126163
"15711",287796
"15712",117982
"15713",313717
"15714",300351
"15715",108658
"15716",307625
"15717",107777
"15718",153456
"15719",16678
"15720",169894
"15721",306112
"15722",167499
"15723",147691
"15724",310951
"15725",288935
"15726",170289
"15727",285521
"15728",283610
"15729",140249
"15730",137449
"15731",148428
"15732",307862
"15733",300098
"15734",158869
"15735",161399
"15736",136674
"15737",277119
"15738",145420
"15739",175319
"15740",164589
"15741",283763
"15742",105008
"15743",316865
"15744",159674
"15745",110303
"15746",156694
"15747",289336
"15748",172611
"15749",291898
"15750",129288
"15751",120361
"15752",213511
"15753",169201
"15754",134012
"15755",165973
"15756",171822
"15757",289764
"15758",147210
"15759",159868
"15760",149905
"15761",286353
"15762",105078
"15763",143598
"15764",137830
"15765",310515
"15766",112248
"15767",304503
"15768",120286
"15769",168305
"15770",104674
"15771",129398
"15772",311560
"15773",157794
"15774",168493
"15775",106689
"15776",170067
"15777",173392
"15778",147067
"15779",157258
"15780",288311
"15781",298015
"15782",305964
"15783",164200
"15784",161565
"15785",281098
"15786",134601
"15787",161146
"15788",170685
"15789",124403
"15790",107896
"15791",307857
"15792",137034
"15793",174079
"15794",115652
"15795",127001
"15796",17870
"15797",288335
"15798",150380
"15799",1697
"15800",156686
"15801",107911
"15802",286033
"15803",129494
"15804",305314
"15805",306218
"15806",313192
"15807",106422
"15808",285449
"15809",115197
"15810",297904
"15811",285971
"15812",311785
"15813",151378
"15814",171848
"15815",163564
"15816",160729
"15817",284585
"15818",315523
"15819",166614
"15820",147197
"15821",106224
"15822",297270
"15823",153082
"15824",145463
"15825",140099
"15826",105240
"15827",174981
"15828",309678
"15829",297589
"15830",313165
"15831",16197
"15832",153632
"15833",112215
"15834",158835
"15835",163722
"15836",146148
"15837",307182
"15838",172960
"15839",113648
"15840",145931
"15841",149683
"15842",117884
"15843",325583
"15844",124441
"15845",284493
"15846",304638
"15847",127938
"15848",152113
"15849",165369
"15850",163425
"15851",304207
"15852",139948
"15853",324443
"15854",107150
"15855",226658
"15856",295193
"15857",282485
"15858",286072
"15859",289406
"15860",285981
"15861",150330
"15862",157725
"15863",289269
"15864",132984
"15865",281685
"15866",124186
"15867",170870
"15868",138839
"15869",142121
"15870",130550
"15871",309379
"15872",107618
"15873",298909
"15874",157078
"15875",105588
"15876",108197
"15877",130289
"15878",310628
"15879",106019
"15880",305002
"15881",288787
"15882",107501
"15883",146921
"15884",293001
"15885",146253
"15886",171971
"15887",109706
"15888",164190
"15889",124556
"15890",108716
"15891",301474
"15892",113848
"15893",172496
"15894",169851
"15895",175052
"15896",109272
"15897",311275
"15898",164161
"15899",282159
"15900",130751
"15901",167646
"15902",168342
"15903",145682
"15904",42179
"15905",298149
"15906",167609
"15907",121546
"15908",157529
"15909",129095
"15910",158087
"15911",137563
"15912",164775
"15913",287823
"15914",160249
"15915",109581
"15916",136693
"15917",104610
"15918",168564
"15919",140175
"15920",107915
"15921",110058
"15922",292797
"15923",148516
"15924",161683
"15925",307564
"15926",122460
"15927",169314
"15928",134605
"15929",115418
"15930",319351
"15931",169023
"15932",169980
"15933",106261
"15934",155416
"15935",155200
"15936",106403
"15937",163264
"15938",136214
"15939",173481
"15940",304834
"15941",107699
"15942",105562
"15943",263786
"15944",269882
"15945",132967
"15946",313032
"15947",165075
"15948",8096
"15949",157632
"15950",151507
"15951",289119
"15952",107141
"15953",296590
"15954",157251
"15955",158449
"15956",281277
"15957",166251
"15958",157431
"15959",286031
"15960",161522
"15961",110371
"15962",119086
"15963",307216
"15964",104855
"15965",175453
"15966",154495
"15967",166615
"15968",108467
"15969",170872
"15970",107852
"15971",173159
"15972",107557
"15973",170614
"15974",143279
"15975",312540
"15976",306516
"15977",310301
"15978",106267
"15979",115122
"15980",110325
"15981",169335
"15982",148959
"15983",285529
"15984",160366
"15985",161833
"15986",160685
"15987",161339
"15988",108978
"15989",113058
"15990",285877
"15991",173350
"15992",168476
"15993",283790
"15994",106079
"15995",158319
"15996",305937
"15997",290461
"15998",166030
"15999",119786
"16000",294103
"16001",289437
"16002",174314
"16003",131702
"16004",115824
"16005",110975
"16006",105028
"16007",131183
"16008",161220
"16009",155168
"16010",105962
"16011",167632
"16012",122941
"16013",286342
"16014",111000
"16015",173612
"16016",300444
"16017",131628
"16018",160679
"16019",107063
"16020",118999
"16021",307787
"16022",285275
"16023",284067
"16024",170236
"16025",113013
"16026",226780
"16027",135941
"16028",127158
"16029",160689
"16030",159541
"16031",161958
"16032",105963
"16033",309922
"16034",137980
"16035",161916
"16036",105894
"16037",124405
"16038",289372
"16039",109178
"16040",157092
"16041",291996
"16042",156289
"16043",136476
"16044",295685
"16045",107117
"16046",155642
"16047",173288
"16048",314290
"16049",285171
"16050",299528
"16051",126752
"16052",161275
"16053",135130
"16054",164144
"16055",110026
"16056",157406
"16057",307161
"16058",282143
"16059",170265
"16060",115361
"16061",134471
"16062",146357
"16063",169037
"16064",106268
"16065",107675
"16066",160737
"16067",159377
"16068",142136
"16069",160440
"16070",157410
"16071",297298
"16072",304649
"16073",305999
"16074",161129
"16075",299012
"16076",173617
"16077",108922
"16078",115559
"16079",281325
"16080",106337
"16081",301888
"16082",169939
"16083",284577
"16084",134099
"16085",282998
"16086",222524
"16087",301107
"16088",305883
"16089",162267
"16090",117442
"16091",104877
"16092",111335
"16093",144955
"16094",145799
"16095",300124
"16096",105032
"16097",306481
"16098",147014
"16099",288592
"16100",174280
"16101",136971
"16102",149123
"16103",161251
"16104",317609
"16105",104838
"16106",112463
"16107",108858
"16108",111753
"16109",167174
"16110",165693
"16111",160634
"16112",161005
"16113",318754
"16114",317775
"16115",107953
"16116",139090
"16117",160539
"16118",168918
"16119",160805
"16120",111776
"16121",292661
"16122",172435
"16123",285466
"16124",288614
"16125",171788
"16126",108815
"16127",157107
"16128",47798
"16129",121907
"16130",285326
"16131",136106
"16132",160694
"16133",130209
"16134",168862
"16135",281818
"16136",107496
"16137",284408
"16138",297010
"16139",167240
"16140",161238
"16141",104949
"16142",126545
"16143",112825
"16144",107695
"16145",175341
"16146",314298
"16147",170409
"16148",284412
"16149",135288
"16150",293042
"16151",313398
"16152",168956
"16153",105444
"16154",288711
"16155",285262
"16156",159807
"16157",163137
"16158",122683
"16159",317840
"16160",166794
"16161",175107
"16162",167332
"16163",104867
"16164",104621
"16165",106450
"16166",168057
"16167",169538
"16168",161202
"16169",299309
"16170",314560
"16171",284629
"16172",292931
"16173",160144
"16174",163963
"16175",131478
"16176",288517
"16177",110532
"16178",116314
"16179",300954
"16180",104986
"16181",137842
"16182",313973
"16183",129433
"16184",290250
"16185",300565
"16186",136431
"16187",105792
"16188",111643
"16189",309994
"16190",290034
"16191",104748
"16192",136667
"16193",173707
"16194",313687
"16195",106831
"16196",166237
"16197",108425
"16198",305754
"16199",311528
"16200",299003
"16201",170016
"16202",304049
"16203",156890
"16204",150081
"16205",152963
"16206",154457
"16207",148240
"16208",150996
"16209",129959
"16210",165355
"16211",143996
"16212",171462
"16213",142949
"16214",141341
"16215",157839
"16216",109609
"16217",131413
"16218",105432
"16219",119687
"16220",288137
"16221",289472
"16222",137075
"16223",150713
"16224",287672
"16225",230788
"16226",281767
"16227",107549
"16228",309967
"16229",137514
"16230",316528
"16231",157296
"16232",105136
"16233",122916
"16234",312268
"16235",312912
"16236",315108
"16237",119081
"16238",325630
"16239",325330
"16240",108400
"16241",300451
"16242",322047
"16243",325523
"16244",326348
"16245",326547
"16246",326828
"16247",325358
"16248",130458
"16249",290038
"16250",326355
"16251",231788
"16252",107612
"16253",290449
"16254",326680
"16255",111180
"16256",317106
"16257",106585
"16258",326727
"16259",290727
"16260",314418
"16261",314502
"16262",326942
"16263",305252
"16264",147173
"16265",282582
"16266",326052
"16267",292784
"16268",289138
"16269",321208
"16270",13452
"16271",326742
"16272",312488
"16273",286360
"16274",315181
"16275",283120
"16276",138463
"16277",312951
"16278",157019
"16279",305222
"16280",161116
"16281",157060
"16282",169239
"16283",170866
"16284",326764
"16285",167459
"16286",325767
"16287",326592
"16288",324744
"16289",327013
"16290",309768
"16291",309792
"16292",282281
"16293",293060
"16294",142887
"16295",326709
"16296",326792
"16297",153659
"16298",164784
"16299",154154
"16300",120459
"16301",172956
"16302",324410
"16303",326646
"16304",315043
"16305",324111
"16306",326261
"16307",128215
"16308",281848
"16309",149907
"16310",324958
"16311",326717
"16312",158733
"16313",312877
"16314",327002
"16315",323764
"16316",150169
"16317",286356
"16318",326803
"16319",174260
"16320",321881
"16321",325905
"16322",154106
"16323",154680
"16324",154517
"16325",104834
"16326",124174
"16327",315101
"16328",326054
"16329",118537
"16330",327104
"16331",163783
"16332",326617
"16333",327350
"16334",298402
"16335",326550
"16336",173709
"16337",109438
"16338",327137
"16339",291835
"16340",301918
"16341",117667
"16342",325653
"16343",299218
"16344",326934
"16345",325268
"16346",312401
"16347",322561
"16348",172612
"16349",326736
"16350",288019
"16351",128350
"16352",327142
"16353",310313
"16354",326898
"16355",324179
"16356",298444
"16357",167721
"16358",315355
"16359",326602
"16360",326885
"16361",310879
"16362",307933
"16363",296820
"16364",325214
"16365",318269
"16366",322412
"16367",318997
"16368",149698
"16369",321950
"16370",307958
"16371",119210
"16372",199511
"16373",299187
"16374",126683
"16375",106746
"16376",325384
"16377",156588
"16378",308983
"16379",307065
"16380",311381
"16381",172044
"16382",316282
"16383",311308
"16384",316202
"16385",326611
"16386",327085
"16387",311525
"16388",324591
"16389",326568
"16390",297791
"16391",315264
"16392",309749
"16393",282909
"16394",283404
"16395",326608
"16396",323514
"16397",226643
"16398",287811
"16399",283597
"16400",326948
"16401",326720
"16402",18189
"16403",326693
"16404",326958
"16405",325960
"16406",326274
"16407",155016
"16408",326712
"16409",124627
"16410",325526
"16411",318234
"16412",104649
"16413",292742
"16414",319052
"16415",132466
"16416",323679
"16417",288910
"16418",311874
"16419",313639
"16420",316647
"16421",116515
"16422",317647
"16423",317924
"16424",307156
"16425",315057
"16426",142095
"16427",257787
"16428",312501
"16429",323132
"16430",285114
"16431",277100
"16432",305343
"16433",314339
"16434",120289
"16435",316396
"16436",281887
"16437",327208
"16438",326730
"16439",316139
"16440",310133
"16441",304281
"16442",309288
"16443",316018
"16444",298698
"16445",315618
"16446",305018
"16447",306849
"16448",166062
"16449",298964
"16450",150103
"16451",310323
"16452",313855
"16453",171612
"16454",160630
"16455",313345
"16456",170193
"16457",314603
"16458",318649
"16459",307347
"16460",322871
"16461",323449
"16462",284960
"16463",126748
"16464",176530
"16465",307242
"16466",124816
"16467",121505
"16468",110496
"16469",311221
"16470",284145
"16471",107415
"16472",310111
"16473",108126
"16474",313527
"16475",152555
"16476",298743
"16477",157408
"16478",313121
"16479",286384
"16480",310733
"16481",312486
"16482",130004
"16483",108122
"16484",124276
"16485",28784
"16486",110339
"16487",117052
"16488",127443
"16489",310389
"16490",141392
"16491",289248
"16492",164
"16493",281392
"16494",157997
"16495",306410
"16496",153125
"16497",285031
"16498",866
"16499",292107
"16500",106729
"16501",288123
"16502",107757
"16503",145304
"16504",307491
"16505",301042
"16506",109847
"16507",310421
"16508",306463
"16509",131237
"16510",289861
"16511",132757
"16512",154908
"16513",312373
"16514",134572
"16515",307850
"16516",306805
"16517",126020
"16518",311150
"16519",304911
"16520",306141
"16521",109121
"16522",133701
"16523",114533
"16524",160788
"16525",146177
"16526",158082
"16527",289843
"16528",172082
"16529",158681
"16530",109625
"16531",285987
"16532",133267
"16533",309724
"16534",106538
"16535",126575
"16536",305814
"16537",286512
"16538",155158
"16539",129040
"16540",162958
"16541",105668
"16542",156968
"16543",161619
"16544",108213
"16545",126703
"16546",298111
"16547",301984
"16548",282199
"16549",282412
"16550",150573
"16551",292579
"16552",106257
"16553",140639
"16554",154855
"16555",312138
"16556",113186
"16557",310350
"16558",312884
"16559",105002
"16560",104873
"16561",305323
"16562",144901
"16563",140253
"16564",130459
"16565",284914
"16566",309173
"16567",171811
"16568",154719
"16569",299448
"16570",281234
"16571",170470
"16572",105545
"16573",226757
"16574",154761
"16575",288440
"16576",126324
"16577",312961
"16578",108861
"16579",312224
"16580",310022
"16581",148892
"16582",110048
"16583",133131
"16584",133096
"16585",131898
"16586",162620
"16587",311226
"16588",312977
"16589",149362
"16590",309276
"16591",289024
"16592",291956
"16593",116587
"16594",106500
"16595",107295
"16596",126876
"16597",300594
"16598",106532
"16599",110231
"16600",220516
"16601",305670
"16602",138146
"16603",293199
"16604",136167
"16605",110436
"16606",301857
"16607",165661
"16608",306431
"16609",106722
"16610",151579
"16611",308176
"16612",285020
"16613",174202
"16614",109267
"16615",299484
"16616",173012
"16617",126665
"16618",40118
"16619",297378
"16620",221520
"16621",300037
"16622",304538
"16623",302042
"16624",2543
"16625",283064
"16626",313351
"16627",159883
"16628",115156
"16629",130726
"16630",312761
"16631",313680
"16632",163015
"16633",132307
"16634",116334
"16635",157623
"16636",311607
"16637",106603
"16638",310104
"16639",164953
"16640",150282
"16641",147074
"16642",311712
"16643",305081
"16644",168884
"16645",300195
"16646",109194
"16647",307851
"16648",148237
"16649",312395
"16650",299943
"16651",118793
"16652",105667
"16653",307847
"16654",307849
"16655",307848
"16656",155803
"16657",285084
"16658",173131
"16659",111386
"16660",113347
"16661",152203
"16662",158590
"16663",310734
"16664",309649
"16665",281230
"16666",281892
"16667",108359
"16668",109399
"16669",161488
"16670",118393
"16671",165323
"16672",108090
"16673",137727
"16674",14869
"16675",119569
"16676",309187
"16677",269920
"16678",165783
"16679",305240
"16680",113364
"16681",148284
"16682",304148
"16683",289781
"16684",123748
"16685",313019
"16686",113376
"16687",105268
"16688",149613
"16689",288501
"16690",107524
"16691",312782
"16692",310743
"16693",157526
"16694",168868
"16695",305978
"16696",107180
"16697",306017
"16698",121158
"16699",137897
"16700",105102
