,0
1792,163303
1793,285884
1794,314884
1795,304851
1796,165834
1797,310447
1798,289323
1799,168743
1800,161495
1801,331918
1802,283129
1803,298680
1804,301916
1805,162482
1806,313268
1807,313486
1808,316846
1809,322490
1810,325354
1811,283114
1812,312866
1813,329074
1814,291304
1815,161265
1816,312862
1817,330571
1818,175395
1819,198519
1820,288096
1821,296055
1822,328589
1823,104020
1824,323428
1825,299097
1826,299898
1827,304629
1828,161433
1829,331188
1830,322761
1831,328543
1832,330160
1833,315996
1834,160063
1835,323420
1836,323018
1837,163161
1838,161559
1839,314448
1840,306886
1841,316587
1842,290222
1843,283831
1844,159797
1845,174384
1846,175128
1847,160155
1848,318479
1849,322746
1850,169740
1851,269837
1852,288144
1853,325920
1854,327422
1855,314862
1856,317904
1857,311382
1858,299056
1859,307215
1860,173316
1861,281517
1862,309176
1863,322204
1864,290040
1865,298473
1866,311914
1867,163466
1868,301600
1869,309794
1870,313272
1871,317495
1872,319263
1873,324230
1874,319260
1875,165552
1876,288080
1877,290536
1878,300263
1879,305124
1880,281371
1881,156207
1882,328090
1883,297981
1884,173945
1885,323597
1886,156653
1887,321106
1888,154807
1889,283199
1890,161081
1891,168350
1892,300222
1893,326615
1894,318984
1895,170928
1896,167392
1897,292226
1898,325512
1899,304983
1900,321980
1901,327713
1902,297265
1903,298803
1904,161877
1905,311999
1906,320610
1907,288127
1908,327471
1909,162470
1910,164723
1911,328966
1912,318640
1913,327161
1914,172608
1915,175018
1916,299057
1917,298100
1918,157169
1919,325713
1920,160713
1921,324022
1922,326227
1923,329522
1924,330738
1925,285719
1926,305236
1927,290297
1928,290744
1929,317287
1930,313309
1931,301638
1932,318251
1933,300151
1934,321730
1935,330397
1936,163872
1937,301102
1938,308943
1939,318564
1940,309107
1941,310584
1942,317819
1943,161130
1944,162157
1945,175025
1946,289388
1947,316417
1948,300466
1949,306469
1950,161180
1951,161205
1952,320718
1953,298975
1954,320756
1955,329208
1956,313273
1957,323076
1958,161931
1959,171406
1960,172716
1961,328054
1962,306967
1963,316065
1964,321971
1965,315371
